version,major,date,item_index,summary,full,cves
15.0,15,2022-10-13,114,Disable default status reporting during pg_upgrade operation if the output is not a terminal (Andres Freund) §,Disable default status reporting during pg_upgrade operation if the output is not a terminal (Andres Freund) § The status reporting output can be enabled for non-tty usage by using --verbose .,
15.0,15,2022-10-13,115,Make pg_upgrade report all databases with invalid connection settings (Jeevan Ladhe) §,Make pg_upgrade report all databases with invalid connection settings (Jeevan Ladhe) § Previously only the first database with an invalid connection setting was reported.,
15.0,15,2022-10-13,116,"Make pg_upgrade preserve tablespace and database OIDs, as well as relation relfilenode numbers (Shruthi Gowda, Antonin Houska) § § §","Make pg_upgrade preserve tablespace and database OIDs, as well as relation relfilenode numbers (Shruthi Gowda, Antonin Houska) § § §",
15.0,15,2022-10-13,117,Add a --no-sync option to pg_upgrade (Michael Paquier) §,Add a --no-sync option to pg_upgrade (Michael Paquier) § This is recommended only for testing.,
15.0,15,2022-10-13,118,Limit support of pg_upgrade to old servers running PostgreSQL 9.2 or later (Tom Lane) §,Limit support of pg_upgrade to old servers running PostgreSQL 9.2 or later (Tom Lane) §,
15.0,15,2022-10-13,119,"Allow pg_waldump output to be filtered by relation file node, block number, fork number, and full page images (David Christensen, Thomas Munro) § §","Allow pg_waldump output to be filtered by relation file node, block number, fork number, and full page images (David Christensen, Thomas Munro) § §",
15.0,15,2022-10-13,120,Make pg_waldump report statistics before an interrupted exit (Bharath Rupireddy) §,"Make pg_waldump report statistics before an interrupted exit (Bharath Rupireddy) § For example, issuing a control-C in a terminal running pg_waldump --stats --follow will report the current statistics before exiting. This does not work on Windows.",
15.0,15,2022-10-13,121,"Improve descriptions of some transaction WAL records reported by pg_waldump (Masahiko Sawada, Michael Paquier) §","Improve descriptions of some transaction WAL records reported by pg_waldump (Masahiko Sawada, Michael Paquier) §",
15.0,15,2022-10-13,122,Allow pg_waldump to dump information about multiple resource managers (Heikki Linnakangas) §,Allow pg_waldump to dump information about multiple resource managers (Heikki Linnakangas) § This is enabled by specifying the --rmgr option multiple times.,
15.0,15,2022-10-13,123,Add documentation for pg_encoding_to_char() and pg_char_to_encoding() (Ian Lawrence Barwick) §,Add documentation for pg_encoding_to_char() and pg_char_to_encoding() (Ian Lawrence Barwick) §,
15.0,15,2022-10-13,124,Document the ^@ starts-with operator (Tom Lane) §,Document the ^@ starts-with operator (Tom Lane) §,
15.0,15,2022-10-13,125,"Add support for continuous integration testing using cirrus-ci (Andres Freund, Thomas Munro, Melanie Plageman) §","Add support for continuous integration testing using cirrus-ci (Andres Freund, Thomas Munro, Melanie Plageman) §",
15.0,15,2022-10-13,126,"Add configure option --with-zstd to enable Zstandard builds (Jeevan Ladhe, Robert Haas, Michael Paquier) §","Add configure option --with-zstd to enable Zstandard builds (Jeevan Ladhe, Robert Haas, Michael Paquier) §",
15.0,15,2022-10-13,127,"Add an ABI identifier field to the magic block in loadable libraries, allowing non-community PostgreSQL distributions to identify libraries that are not compatible with other builds (Peter Eisentraut) §","Add an ABI identifier field to the magic block in loadable libraries, allowing non-community PostgreSQL distributions to identify libraries that are not compatible with other builds (Peter Eisentraut) § An ABI field mismatch will generate an error at load time.",
15.0,15,2022-10-13,128,"Create a new pg_type.typcategory value for ""char"" (Tom Lane) §","Create a new pg_type.typcategory value for ""char"" (Tom Lane) § Some other internal-use-only types have also been assigned to this category.",
15.0,15,2022-10-13,129,Add new protocol message TARGET to specify a new COPY method to be used for base backups (Robert Haas) §,Add new protocol message TARGET to specify a new COPY method to be used for base backups (Robert Haas) § pg_basebackup now uses this method.,
15.0,15,2022-10-13,130,Add new protocol message COMPRESSION and COMPRESSION_DETAIL to specify the compression method and options (Robert Haas) § §,Add new protocol message COMPRESSION and COMPRESSION_DETAIL to specify the compression method and options (Robert Haas) § §,
15.0,15,2022-10-13,131,Remove server support for old BASE_BACKUP command syntax and base backup protocol (Robert Haas) § §,Remove server support for old BASE_BACKUP command syntax and base backup protocol (Robert Haas) § §,
15.0,15,2022-10-13,132,Add support for extensions to set custom backup targets (Robert Haas) §,Add support for extensions to set custom backup targets (Robert Haas) §,
15.0,15,2022-10-13,133,Allow extensions to define custom WAL resource managers (Jeff Davis) §,Allow extensions to define custom WAL resource managers (Jeff Davis) §,
15.0,15,2022-10-13,134,Add function pg_settings_get_flags() to get the flags of server variables (Justin Pryzby) §,Add function pg_settings_get_flags() to get the flags of server variables (Justin Pryzby) §,
15.0,15,2022-10-13,135,"On Windows, export all the server's global variables using PGDLLIMPORT markers (Robert Haas) §","On Windows, export all the server's global variables using PGDLLIMPORT markers (Robert Haas) § Previously, only specific variables were accessible to extensions on Windows.",
15.0,15,2022-10-13,136,Require GNU make version 3.81 or later to build PostgreSQL (Tom Lane) §,Require GNU make version 3.81 or later to build PostgreSQL (Tom Lane) §,
15.0,15,2022-10-13,137,Require OpenSSL to build the pgcrypto extension (Peter Eisentraut) §,Require OpenSSL to build the pgcrypto extension (Peter Eisentraut) §,
15.0,15,2022-10-13,138,Require Perl version 5.8.3 or later (Dagfinn Ilmari Mannsåker) §,Require Perl version 5.8.3 or later (Dagfinn Ilmari Mannsåker) §,
15.0,15,2022-10-13,139,Require Python version 3.2 or later (Andres Freund) §,Require Python version 3.2 or later (Andres Freund) §,
15.0,15,2022-10-13,140,Allow amcheck to check sequences (Mark Dilger) §,Allow amcheck to check sequences (Mark Dilger) §,
15.0,15,2022-10-13,141,Improve amcheck sanity checks for TOAST tables (Mark Dilger) §,Improve amcheck sanity checks for TOAST tables (Mark Dilger) §,
15.0,15,2022-10-13,142,Add new module basebackup_to_shell as an example of a custom backup target (Robert Haas) § §,Add new module basebackup_to_shell as an example of a custom backup target (Robert Haas) § §,
15.0,15,2022-10-13,143,Add new module basic_archive as an example of performing archiving via a library (Nathan Bossart) §,Add new module basic_archive as an example of performing archiving via a library (Nathan Bossart) §,
15.0,15,2022-10-13,144,Allow btree_gist indexes on boolean columns (Emre Hasegeli) § § §,Allow btree_gist indexes on boolean columns (Emre Hasegeli) § § § These can be used for exclusion constraints.,
15.0,15,2022-10-13,145,Fix pageinspect 's page_header() to handle 32-kilobyte page sizes (Quan Zongliang) §,"Fix pageinspect 's page_header() to handle 32-kilobyte page sizes (Quan Zongliang) § Previously, improper negative values could be returned in certain cases.",
15.0,15,2022-10-13,146,Add counters for temporary file block I/O to pg_stat_statements (Masahiko Sawada) §,Add counters for temporary file block I/O to pg_stat_statements (Masahiko Sawada) §,
15.0,15,2022-10-13,147,Add JIT counters to pg_stat_statements (Magnus Hagander) §,Add JIT counters to pg_stat_statements (Magnus Hagander) §,
15.0,15,2022-10-13,148,Add new module pg_walinspect (Bharath Rupireddy) §,Add new module pg_walinspect (Bharath Rupireddy) § This gives SQL -level output similar to pg_waldump .,
15.0,15,2022-10-13,149,Indicate the permissive/enforcing state in sepgsql log messages (Dave Page) §,Indicate the permissive/enforcing state in sepgsql log messages (Dave Page) §,
15.0,15,2022-10-13,150,Allow postgres_fdw to push down CASE expressions (Alexander Pyhalov) §,Allow postgres_fdw to push down CASE expressions (Alexander Pyhalov) §,
15.0,15,2022-10-13,151,Add server variable postgres_fdw.application_name to control the application name of postgres_fdw connections (Hayato Kuroda) § § §,"Add server variable postgres_fdw.application_name to control the application name of postgres_fdw connections (Hayato Kuroda) § § § Previously the remote session's application_name could only be set on the remote server or via a postgres_fdw connection specification. postgres_fdw.application_name supports some escape sequences for customization, making it easier to tell such connections apart on the remote server.",
15.0,15,2022-10-13,152,Allow parallel commit on postgres_fdw servers (Etsuro Fujita) §,Allow parallel commit on postgres_fdw servers (Etsuro Fujita) § This is enabled with the CREATE SERVER option parallel_commit .,
15.1,15,2022-11-10,0,Fix failure to remove non-first segments of large tables (Tom Lane) §,"Fix failure to remove non-first segments of large tables (Tom Lane) § PostgreSQL splits large tables into multiple files (normally with 1GB per file). The logic for dropping a table was broken and would miss removing all but the first such file, in two cases: drops of temporary tables and WAL replay of drops of regular tables. Applications that routinely create multi-gigabyte temporary tables could suffer significant disk space leakage. Orphaned temporary-table files are removed during postmaster start, so the mere act of updating to 15.1 is sufficient to clear any leaked temporary-table storage. However, if you suffered any database crashes while using 15.0, and there might have been large tables dropped just before such crashes, it's advisable to check the database directories for files named according to the pattern NNNN . NN . If there is no matching file named just NNNN (without the . NN suffix), these files should be removed manually.",
